2023-05-29T17:05:39Z
 
Index_No.    Distance
205      0.06295829
205      0.06631579
205      0.0674208
205      0.06853849
205      0.06935889
205      0.07069389
205      0.072019
205      0.07282013
205      0.07422854
205      0.07518167
205      0.07668618
205      0.07718659
4      2.332874
4      2.334935
4      2.34068
4      2.346465
4      2.34645
4      2.345367
4      2.339765
4      2.339662
4      2.339602
4      2.339425
4      2.339193
4      2.339025
4      2.338762
4      2.338538
4      2.338538
4      2.338053
4      2.337641
4      2.337669
4      2.337504
4      2.337635
4      2.337796
4      2.337679
4      2.337655
4      2.337655
4      2.337866
4      2.338358
4      2.338507
4      2.338837
4      2.33903
4      2.339331
4      2.339531
4      2.339701
4      2.339701
4      2.340601
4      2.340921
4      2.341298
4      2.341505
4      2.341742
4      2.342015
4      2.342133
4      2.342514
4      2.342907
4      2.343917
4      2.34434
4      2.34493
4      2.345335
4      2.345975
4      2.346919
4      2.346919
4      2.347505
4      2.348242
4      2.350358
4      2.354384
4      2.353658
4      2.354812
4      2.355839
4      2.356418
4      2.357227
4      2.358465
4      2.35961
4      2.35961
4      2.362822
4      2.364456
4      2.364599
4      2.364377
4      2.363544
4      2.362788
4      2.362387
4      2.362087
4      2.362087
4      2.360833
4      2.359675
4      2.355732
4      2.353457
4      2.350869
4      2.34797
4      2.344781
4      2.341604
4      2.341604
4      2.33476
4      2.330978
4      2.323417
4      2.319996
4      2.227632
4      2.205652
4      2.194408
4      2.194082
4      2.204283
4      2.223931
4      2.253151
4      2.291374
4      2.337463
4      2.388912
4      2.448979
4      2.514765
4      2.585899
4      2.661625
4      2.743646
4      2.826175
4      2.910264
4      2.997381
4      3.08621
4      3.176675
4      3.268408
4      3.359953
4      3.451529
4      3.543303
4      3.634373
4      3.718076
4      3.795968
4      3.862632
4      3.920238
4      3.966549
4      3.986244
4      3.947006
4      3.915257
4      3.913005
4      3.832708
4      3.751462
4      3.709786
4      3.658983
4      3.657914
4      3.617801
4      3.566395
4      3.476852
4      3.432949
4      3.383289
4      3.328749
4      3.224439
4      3.16667
4      3.11083
4      3.056083
4      3.000704
4      2.932243
4      2.870097
4      2.870097
4      2.863262
4      2.575953
4      2.494289
4      2.424413
4      2.356358
4      2.354778
4      2.290135
4      2.159548
4      2.156318
4      2.019819
4      1.888358
4      1.886616
4      1.817039
4      1.709045
4      1.665327
4      1.608487
4      1.565307
4      1.562384
4      1.451088
4      1.345679
4      1.28359
4      1.237048
4      1.168265
4      1.108175
4      1.050868
4      0.9932459
4      0.9194562
4      0.8553624
4      0.7832602
4      0.7176312
4      0.6015943
4      0.5436497
4      0.4862937
4      0.4403801
4      0.3995755
4      0.3583115
4      0.3265123
4      0.2696553
4      0.2309571
4      0.2190607
4      0.1937224
4      0.182275
4      0.1653776
4      0.1628779
4      0.153162
4      0.1524557
4      0.1486293
4      0.1464652
4      0.1438067
4      0.1410845
4      0.1405917
4      0.1404189
4      0.140192
4      0.1401228
4      0.1399685
4      0.1389189
4      0.1371679
4      0.1356751
4      0.1342295
4      0.1339034
4      0.1339388
4      0.1328001
4      0.1324881
4      0.1317947
4      0.1280932
4      0.1261519
4      0.1240594
4      0.1220432
4      0.1201156
4      0.1188059
4      0.1177845
4      0.1172688
4      0.116886
4      0.1147757
4      0.1131386
4      0.1101063
4      0.1082251
4      0.1061906
4      0.1045777
4      0.1039322
4      0.1004073
4      0.09871966
4      0.0975171
4      0.09585318
4      0.09558017
4      0.09407693
4      0.09320205
4      0.09222992
4      0.09129976
4      0.090691
4      0.0897211
4      0.0897211
4      0.08936615
4      0.08749572
4      0.08688065
4      0.08591104
4      0.08421953
4      0.08347395
4      0.08283311
4      0.08240868
4      0.08209405
4      0.08182875
4      0.08166082
4      0.08125587
4      0.08088677
4      0.08020451
4      0.07964013
4      0.07892638
4      0.07804476
4      0.07737083
4      0.07662617
4      0.07658597
4      0.07650543
4      0.07676794
4      0.07734773
4      0.07749365
4      0.07747003
4      0.07683993
4      0.07654164
4      0.0763814
4      0.0754856
4      0.07473236
4      0.07349248
4      0.0727935
4      0.07208183
4      0.07136312
4      0.07047756
4      0.06978779
4      0.06936365
4      0.06710159
4      0.0660468
4      0.06421005
4      0.06134757
4      0.05957465
4      0.05825013
4      0.05682705
4      0.05564114
4      0.05499494
4      0.05160416
4      0.05061493
4      0.04963418
4      0.04881091
4      0.04792817
4      0.04700109
4      0.04583914
4      0.04434896
146      2.287966
146      2.287512
146      2.287561
146      2.287591
146      2.287225
146      2.286446
146      2.286173
146      2.28605
146      2.285167
146      2.283656
146      2.28267
146      2.281584
146      2.280428
146      2.28016
146      2.280808
146      2.28036
146      2.28036
146      2.280191
146      2.279263
146      2.2779
146      2.273276
146      2.271815
146      2.272077
146      2.272107
146      2.271664
146      2.271969
146      2.272029
146      2.271981
146      2.271979
146      2.272034
146      2.272002
146      2.271797
146      2.271615
146      2.271454
146      2.271454
146      2.271165
146      2.270073
146      2.269648
146      2.269116
146      2.268087
146      2.26665
146      2.265949
146      2.265047
146      2.265047
146      2.262473
146      2.260648
146      2.258922
146      2.257243
146      2.255133
146      2.251113
146      2.248847
146      2.248847
146      2.248847
146      2.248847
146      2.239278
146      2.236682
146      2.234243
146      2.231687
146      2.228741
146      2.221936
146      2.217921
146      2.217921
146      2.217921
146      2.20501
146      2.200666
146      2.196297
146      2.191842
146      2.187241
146      2.182405
146      2.172625
146      2.167718
146      2.167718
146      2.157848
146      2.152876
146      2.147912
146      2.143218
146      2.133804
146      2.129081
146      2.124588
146      2.124588
146      2.124588
146      1.394424
146      1.342335
146      1.308496
146      1.273188
146      1.236468
146      1.198062
146      1.154079
146      1.110873
146      1.069718
146      1.021201
146      0.973029
146      0.9231426
146      0.871663
146      0.8155998
146      0.75919
146      0.7041343
146      0.646324
146      0.5870955
146      0.5238445
146      0.4602299
146      0.396368
146      0.3337346
146      0.2754186
146      0.2271971
146      0.2012024
146      0.2104249
146      0.2556082
146      0.3223416
146      0.4082158
146      0.5221947
146      0.6545631
146      0.8096736
146      0.8394117
146      0.8889768
146      0.9074953
146      0.9157021
146      0.9468683
146      0.9483852
146      0.9623789
146      0.9746532
146      0.9780071
146      0.9836217
146      0.9861941
146      0.981523
146      0.9814234
146      0.9809275
146      0.9795101
146      0.9716038
146      0.9667406
146      0.962392
146      0.9570745
146      0.9516047
146      0.9390185
146      0.9310676
146      0.9263011
146      0.9238291
146      0.9099602
146      0.900759
146      0.890067
146      0.8737932
146      0.8685046
146      0.8627067
146      0.8564702
146      0.8496393
146      0.8424428
146      0.8345197
146      0.8241177
146      0.8144462
146      0.8039661
146      0.792624
146      0.7805349
146      0.7676604
146      0.7542008
146      0.7420121
146      0.7263651
146      0.710715
146      0.6928074
146      0.6748731
146      0.6563946
146      0.6376027
146      0.6188762
146      0.6000177
146      0.5825568
146      0.564323
146      0.5464979
146      0.5316302
146      0.5188732
146      0.50779
146      0.5014178
146      0.5003621
146      0.4816686
146      0.4693026
146      0.4685492
146      0.4629237
146      0.4444464
146      0.4247147
146      0.4200366
146      0.4116389
146      0.4109184
146      0.3812741
146      0.3480093
146      0.3473761
146      0.3185491
146      0.3182738
146      0.3007903
146      0.2863123
146      0.2799435
146      0.2785861
146      0.2661968
146      0.2395676
146      0.2229023
146      0.2224
146      0.2192917
146      0.2159908
146      0.2142244
146      0.2127266
146      0.2113123
146      0.2104155
146      0.2101076
146      0.2100486
146      0.2102064
146      0.2113863
146      0.2133078
146      0.2152778
146      0.2169035
146      0.2202366
146      0.2223031
146      0.2238253
146      0.2251784
146      0.2257587
146      0.2288013
146      0.2297217
146      0.2316123
146      0.2324271
146      0.2330732
146      0.2337915
146      0.2342495
146      0.2344403
146      0.2343024
146      0.2336929
146      0.2335779
146      0.2329582
146      0.2317927
146      0.2311193
146      0.2311699
146      0.2301801
146      0.230118
146      0.2295802
146      0.2283103
146      0.227391
146      0.2255217
146      0.2245274
146      0.2237336
146      0.2229331
146      0.2222787
146      0.2212565
146      0.2201992
146      0.2196601
146      0.2162909
146      0.2129254
146      0.2126094
146      0.2104043
146      0.2067398
146      0.2037673
146      0.2021497
146      0.2017253
146      0.2010316
146      0.1972959
146      0.1957586
146      0.1939921
146      0.1893777
146      0.1882686
146      0.1867186
146      0.186177
146      0.1843846
146      0.183175
146      0.1825459
146      0.1822937
146      0.1809598
146      0.1782914
146      0.1776778
146      0.1757416
146      0.1743799
146      0.1722031
146      0.1707201
146      0.1702696
146      0.1679313
146      0.1677556
146      0.1694451
146      0.1719782
146      0.1761408
146      0.1809134
146      0.1857657
146      0.1917664
146      0.1990358
146      0.2029188
146      0.2035895
146      0.2075045
146      0.2110009
146      0.2143684
146      0.2141753
146      0.2142035
146      0.2142035
146      0.2139674
146      0.2137456
146      0.213755
146      0.21382
146      0.2138405
146      0.2138998
146      0.2142004
146      0.21425
146      0.21425
146      0.2143089
146      0.2142342
146      0.2140599
146      0.2139503
146      0.2139746
146      0.2136013
146      0.2135254
146      0.2131843
146      0.2131843
146      0.2130425
146      0.2128108
146      0.2122152
146      0.2119103
146      0.2114157
146      0.2110153
146      0.2105122
146      0.2100084
146      0.2089813
146      0.2085031
146      0.2079215
146      0.2073439
146      0.2067336
146      0.2060036
146      0.2053052
146      0.2047324
146      0.2039205
146      0.2029854
146      0.2029854
146      0.2029854
146      0.2029854
146      0.198388
146      0.1974084
146      0.1963771
146      0.195448
146      0.1942609
146      0.1930541
146      0.1930541
146      0.1906043
146      0.1893941
146      0.1869122
146      0.1855398
146      0.1841401
146      0.1829009
146      0.1813736
146      0.1799307
146      0.178275
146      0.1749694
146      0.1730747
146      0.1711781
146      0.1691346
146      0.1672164
146      0.1652591
146      0.1632832
146      0.1591009
146      0.1591009
146      0.1545823
146      0.1521821
146      0.1495478
146      0.1468973
146      0.1440209
146      0.1411632
146      0.1381659
146      0.1353341
146      0.1353341
146      0.1294079
146      0.1264213
146      0.1203137
146      0.117145
146      0.1138706
146      0.1104203
146      0.1071988
146      0.1038099
146      0.1002993
146      0.1002993
146      0.0902204
146      0.08680116
146      0.08341776
146      0.08008754
146      0.0772116
146      0.07459803
146      0.07238031
146      0.07053989
146      0.07053989
146      0.0671792
146      0.06675232
146      0.06651421
146      0.0665075
146      0.0666464
146      0.0669598
146      0.06744665
146      0.06809726
146      0.06891154
146      0.07064445
146      0.07146355
146      0.07175002
146      0.07204648
146      0.07199453
146      0.07145373
