2023-04-12T14:41:08Z
 
Index No.     Position.x      Position.y      Position.z
925      -0.4997836      0.3019966      -0.6594947
925      -0.4997836      0.3019966      -0.6594947
925      -0.4997265      0.3019174      -0.6589246
925      -0.4997265      0.3019174      -0.6589246
925      -0.4996206      0.3018524      -0.6586391
925      -0.4995831      0.3018944      -0.6583746
925      -0.4995255      0.3018302      -0.6578467
925      -0.4994883      0.3017377      -0.6575661
925      -0.4994696      0.3016447      -0.657266
925      -0.499508      0.3015315      -0.6569508
925      -0.4994879      0.301331      -0.6565569
925      -0.4994879      0.301331      -0.6565569
925      -0.4996684      0.3017086      -0.6552452
925      -0.4997148      0.3019297      -0.6544647
925      -0.499823      0.3026901      -0.6535665
925      -0.4999436      0.3032795      -0.6523736
925      -0.5000788      0.3043179      -0.6510881
925      -0.5001773      0.3054347      -0.6494979
925      -0.5002122      0.3068991      -0.6478096
925      -0.5003455      0.3083012      -0.645728
925      -0.5003455      0.3083012      -0.645728
925      -0.5010805      0.3126449      -0.6385576
925      -0.5014852      0.3139649      -0.6357263
925      -0.501863      0.3152879      -0.632867
925      -0.5019855      0.3163958      -0.6296781
925      -0.5023584      0.3177756      -0.6265007
925      -0.5026749      0.3189034      -0.6231319
925      -0.5027993      0.3200892      -0.619573
925      -0.5029663      0.3209141      -0.6157205
925      -0.5029663      0.3209141      -0.6157205
925      -0.5032294      0.3226751      -0.6078775
925      -0.5034034      0.3242724      -0.5997655
925      -0.5036167      0.324834      -0.5957021
925      -0.5037565      0.3252731      -0.5916926
925      -0.504018      0.3256997      -0.587679
925      -0.5043593      0.3260801      -0.5836343
925      -0.504645      0.3261368      -0.5796778
925      -0.5050858      0.3262827      -0.5757718
925      -0.5054675      0.3262033      -0.5719511
925      -0.5059249      0.3263999      -0.5644099
925      -0.505931      0.3263793      -0.5607427
925      -0.5061668      0.3261894      -0.5570744
925      -0.5061249      0.3262369      -0.5536046
925      -0.5062277      0.3259518      -0.5500039
925      -0.5062863      0.3258512      -0.5466987
925      -0.5062135      0.325531      -0.5433624
925      -0.5062217      0.3251615      -0.5402946
925      -0.506121      0.3249323      -0.5373476
925      -0.506121      0.3249323      -0.5373476
925      -0.5058439      0.3235037      -0.5294243
925      -0.5057341      0.3228412      -0.5270714
925      -0.505723      0.3221978      -0.5249096
925      -0.5057285      0.3214089      -0.5229797
925      -0.5056018      0.320879      -0.5213095
925      -0.5057431      0.3199709      -0.5198171
925      -0.5057521      0.3191758      -0.5187668
925      -0.505789      0.3183791      -0.5180016
925      -0.505789      0.3183791      -0.5180016
925      -0.5061552      0.3151028      -0.5172865
925      -0.5063178      0.3140729      -0.5176329
925      -0.5062832      0.3131182      -0.5181141
925      -0.5058769      0.311898      -0.5185776
925      -0.5055378      0.3112782      -0.519497
925      -0.5049013      0.3105558      -0.5207113
925      -0.50442      0.3102374      -0.5219596
925      -0.5032142      0.3099632      -0.5255404
925      -0.5032142      0.3099632      -0.5255404
925      -0.502121      0.3090744      -0.5290341
925      -0.5015092      0.309146      -0.5309067
925      -0.5007883      0.3090729      -0.5326508
925      -0.4999718      0.3091251      -0.5344403
925      -0.4991096      0.3094735      -0.5362378
925      -0.4972191      0.31061      -0.5396528
925      -0.4972191      0.31061      -0.5396528
925      -0.4959719      0.3117364      -0.5427932
925      -0.4959719      0.3117364      -0.5427932
925      -0.4955211      0.3128289      -0.5458591
925      -0.4955247      0.313347      -0.5470035
925      -0.4951921      0.3135293      -0.547734
925      -0.4953257      0.3137618      -0.5484995
925      -0.4952869      0.3140361      -0.5491671
925      -0.4952255      0.3143466      -0.5496574
925      -0.4950821      0.3147442      -0.5499197
925      -0.4950269      0.3150546      -0.5498534
925      -0.4950269      0.3150546      -0.5498534
925      -0.4950317      0.3153069      -0.5493652
925      -0.4950292      0.3154804      -0.548982
925      -0.4952515      0.3154143      -0.5484944
925      -0.4951668      0.3158052      -0.5482024
925      -0.495469      0.3153544      -0.5477344
925      -0.4957404      0.314916      -0.546948
925      -0.4959026      0.3146245      -0.5464799
925      -0.4960545      0.314578      -0.5461251
925      -0.4960545      0.314578      -0.5461251
925      -0.4961531      0.3142512      -0.54519
925      -0.4962046      0.313986      -0.5444872
925      -0.4962578      0.3143277      -0.5441099
925      -0.4963595      0.3144588      -0.5435885
925      -0.4964952      0.3146059      -0.5431185
925      -0.4966727      0.3150247      -0.5421592
925      -0.4967707      0.3153379      -0.5417166
925      -0.496838      0.3156514      -0.541061
925      -0.497021      0.3160737      -0.5406958
925      -0.4972011      0.3163575      -0.5401417
925      -0.4973164      0.317035      -0.5396419
925      -0.4974586      0.3178486      -0.5391101
925      -0.4974179      0.3185927      -0.5385901
925      -0.4976216      0.3193986      -0.5382076
925      -0.4976718      0.3212411      -0.5376481
925      -0.4976599      0.3223175      -0.5374236
925      -0.4977145      0.3239207      -0.5374148
925      -0.497676      0.3254168      -0.5372385
925      -0.4974507      0.3273506      -0.5373945
925      -0.4972607      0.3295216      -0.5373739
925      -0.4969316      0.3319455      -0.5374758
925      -0.4967497      0.3350328      -0.5377218
925      -0.496329      0.3383349      -0.5379143
925      -0.4956481      0.3452818      -0.5387352
925      -0.4952832      0.3497144      -0.5392029
925      -0.4952376      0.3507313      -0.5391974
925      -0.4947766      0.3556433      -0.5397607
925      -0.4947149      0.3567868      -0.539772
925      -0.4940291      0.3704422      -0.541739
925      -0.4937134      0.376616      -0.542636
925      -0.4934395      0.3829883      -0.5436693
925      -0.4931297      0.3896036      -0.5446669
925      -0.4927821      0.396392      -0.5457807
925      -0.4922563      0.4082953      -0.5480416
925      -0.4918454      0.4155989      -0.5493467
925      -0.4914371      0.4231625      -0.5507133
925      -0.4912848      0.4260268      -0.5511361
925      -0.4911325      0.4288911      -0.551559
925      -0.4900903      0.4459538      -0.5551324
925      -0.4894682      0.454101      -0.5568088
925      -0.4889196      0.4616928      -0.5585284
925      -0.4882785      0.4693423      -0.5603625
925      -0.4876069      0.4770178      -0.5622464
925      -0.4864861      0.4878508      -0.5656785
925      -0.4857719      0.4950571      -0.56785
925      -0.4854916      0.4993016      -0.5687169
925      -0.4841625      0.5086125      -0.5724015
925      -0.4833412      0.51519      -0.5747634
925      -0.482495      0.521481      -0.5771797
925      -0.4816568      0.5275927      -0.5796556
925      -0.4801932      0.5348794      -0.5834664
925      -0.4792071      0.5407787      -0.5858739
925      -0.4780642      0.5465595      -0.5881109
925      -0.4769247      0.5524568      -0.5902243
925      -0.4764621      0.5572629      -0.5915313
925      -0.4759996      0.5620688      -0.5928382
925      -0.4731605      0.5701517      -0.5960369
925      -0.4717242      0.5760406      -0.5978191
925      -0.4702363      0.5820175      -0.5994526
925      -0.4677474      0.5891644      -0.6010218
925      -0.4660781      0.5954316      -0.6024445
925      -0.4642384      0.6017323      -0.6037334
925      -0.4623727      0.6079827      -0.6049407
925      -0.4615892      0.6131673      -0.6063474
925      -0.4608058      0.6183517      -0.6077541
925      -0.4562835      0.6268169      -0.6083606
925      -0.4541547      0.6333069      -0.6095045
925      -0.4507003      0.6407634      -0.6103652
925      -0.4484065      0.6472543      -0.6113873
925      -0.446101      0.653823      -0.6123914
925      -0.4425264      0.6614748      -0.6130939
925      -0.4401553      0.6681156      -0.6142176
925      -0.4388929      0.6737193      -0.6155417
925      -0.4376307      0.6793226      -0.6168656
925      -0.4341654      0.6869691      -0.6179405
925      -0.4308844      0.6945765      -0.6192859
925      -0.4286521      0.7012666      -0.6207718
925      -0.4265017      0.7079109      -0.6223744
925      -0.4244606      0.7145399      -0.6240095
925      -0.4224881      0.7211331      -0.6257299
925      -0.4205307      0.7276468      -0.6275384
925      -0.4187005      0.7343777      -0.6294771
925      -0.4168353      0.740867      -0.6314427
925      -0.4149949      0.7484468      -0.6341352
925      -0.4133785      0.7553105      -0.6363205
925      -0.4118339      0.7613199      -0.6378036
925      -0.4102497      0.7681072      -0.639887
925      -0.4088474      0.77588      -0.6425492
925      -0.4073079      0.7819731      -0.644093
925      -0.4058826      0.7890877      -0.6461015
925      -0.404548      0.7973283      -0.6485677
925      -0.4030202      0.8035277      -0.650162
925      -0.4014926      0.8097264      -0.651756
925      -0.4002363      0.8196254      -0.6544144
925      -0.3987443      0.8272185      -0.6563275
925      -0.3971801      0.8362839      -0.6584271
925      -0.3955636      0.8440691      -0.6602291
925      -0.3939222      0.851908      -0.6620257
925      -0.3921348      0.859768      -0.663781
925      -0.3903653      0.867604      -0.6655223
925      -0.3884994      0.8752925      -0.6671727
925      -0.3869484      0.8819612      -0.6688575
925      -0.3845177      0.8907058      -0.6707021
925      -0.3822745      0.8983213      -0.6724569
925      -0.3789327      0.906406      -0.6742395
925      -0.3761995      0.9136664      -0.6759925
925      -0.3733101      0.920805      -0.6777553
925      -0.3703416      0.927828      -0.6794819
925      -0.3671768      0.9345046      -0.6810989
925      -0.3639542      0.941275      -0.6828815
925      -0.3620826      0.9481004      -0.684577
925      -0.3602113      0.9549248      -0.6862723
925      -0.3533327      0.9606464      -0.6877062
925      -0.3494718      0.9670048      -0.6893221
925      -0.3436077      0.9726437      -0.6907231
925      -0.3393908      0.9785967      -0.6922256
925      -0.3351044      0.9845937      -0.6937722
925      -0.3307618      0.9905343      -0.6953495
925      -0.3262362      0.9964184      -0.6969217
925      -0.3237395      1.003034      -0.6985565
925      -0.3212432      1.009648      -0.7001911
925      -0.3124288      1.014041      -0.7020264
925      -0.3097236      1.020576      -0.70366
925      -0.3030462      1.025467      -0.7058177
925      -0.2983772      1.031151      -0.7079468
925      -0.2936316      1.036826      -0.710153
925      -0.2873139      1.041736      -0.713355
925      -0.2827556      1.047532      -0.716066
925      -0.278206      1.053189      -0.7187874
925      -0.2750521      1.059505      -0.7205637
925      -0.2693049      1.064609      -0.7246134
925      -0.2648299      1.070245      -0.7276881
925      -0.2603795      1.075984      -0.7308967
925      -0.2559431      1.081783      -0.7342867
925      -0.2503962      1.086982      -0.739116
925      -0.2460425      1.09279      -0.742666
925      -0.2416177      1.098572      -0.7461832
925      -0.2372397      1.104481      -0.7497355
925      -0.2337453      1.110605      -0.7519211
925      -0.2281553      1.116216      -0.756704
925      -0.223513      1.122243      -0.7603163
925      -0.218735      1.128261      -0.7639002
925      -0.2137867      1.134343      -0.767628
925      -0.208791      1.140285      -0.7714449
925      -0.2022361      1.146275      -0.7770241
925      -0.1969543      1.152233      -0.7812672
925      -0.1916089      1.158127      -0.7855866
925      -0.187736      1.16416      -0.7882053
925      -0.1810231      1.169846      -0.7947198
925      -0.1757534      1.175739      -0.7996373
925      -0.1695202      1.183028      -0.8054419
925      -0.1623117      1.18998      -0.8143418
925      -0.1564057      1.197094      -0.8209991
925      -0.1505345      1.203975      -0.8278767
925      -0.1448364      1.210895      -0.834918
925      -0.1392898      1.217877      -0.8420419
925      -0.1342762      1.225005      -0.8461581
925      -0.128256      1.23198      -0.8562226
925      -0.1228696      1.238957      -0.8634452
925      -0.1174674      1.246045      -0.8706867
925      -0.111537      1.253416      -0.8808572
925      -0.1061634      1.260487      -0.8881889
925      -0.1007932      1.267751      -0.8955429
