2023-05-29T17:05:39Z
 
Index_No.     Time_Stamp
1214      598.6352
1214      598.6464
1214      598.6581
1214      598.669
1214      598.6801
1214      598.691
1214      598.7037
1214      598.7131
1214      598.7253
1214      598.7365
1214      598.7471
1214      598.7583
1214      598.7686
1214      598.7794
1214      598.7908
1214      598.8014
1214      598.8133
1214      598.8254
1214      598.8364
1214      598.8472
1214      598.8583
1214      598.8685
1214      598.8795
1214      598.8907
1214      598.9019
1214      598.9141
1214      598.9247
1214      598.9362
1214      598.9473
1214      598.9586
1214      598.9705
1214      598.9803
1214      598.9909
1214      599.0028
1214      599.0126
1214      599.024
1214      599.0355
1214      599.0465
1214      599.0582
1214      599.0686
1214      599.0803
1214      599.0909
1214      599.103
1214      599.114
1214      599.1252
1214      599.136
1214      599.1466
1214      599.1572
1214      599.1688
1214      599.1794
1214      599.191
1214      599.2028
1214      599.2139
1214      599.2252
1214      599.2359
1214      599.2464
1214      599.2574
1214      599.2687
1214      599.2798
1214      599.2913
1214      599.3019
1214      599.3156
1214      599.3246
1214      599.3353
1214      599.3463
1214      599.3571
1214      599.3683
1214      599.3797
1214      599.3915
1214      599.4013
1214      599.4139
1214      599.4258
1214      599.4357
1214      599.4465
1214      599.4573
1214      599.4694
1214      599.4796
1214      599.4913
1214      599.502
1214      599.5129
1214      599.5242
1214      599.535
1214      599.5464
1214      599.557
1214      599.57
1214      599.5806
1214      599.5914
1214      599.6014
1214      599.6131
1214      599.6245
1214      599.6364
1214      599.6474
1214      599.6585
1214      599.6686
1214      599.6797
1214      599.6906
1214      599.7042
1214      599.7136
1214      599.7244
1214      599.7359
1214      599.7468
1214      599.7572
1214      599.7684
1214      599.7797
1214      599.7908
1214      599.8026
1214      599.8138
1214      599.8245
1214      599.8356
1214      599.8462
1214      599.8587
1214      599.869
1214      599.8795
1214      599.8904
1214      599.9025
1214      599.9139
1214      599.9243
1214      599.936
1214      599.9464
1214      599.9568
1214      599.9694
1214      599.9792
1214      599.9913
1214      600.0018
1214      600.0139
1214      600.0237
1214      600.0353
1214      600.0461
1214      600.0571
1214      600.0681
1214      600.0798
1214      600.091
1214      600.1025
1214      600.1129
1214      600.124
1214      600.135
1214      600.1459
1214      600.1573
1214      600.1702
1214      600.179
1214      600.1907
1214      600.2021
1214      600.2131
1214      600.2241
1214      600.2351
1214      600.2468
1214      600.2569
1214      600.2688
1214      600.2794
1214      600.2904
1214      600.3029
1214      600.3127
1214      600.3243
1214      600.3353
1214      600.3467
1214      600.3568
1214      600.3689
1214      600.38
1214      600.3906
1214      600.4028
1214      600.4385
1214      600.4477
1214      600.4584
1214      600.4698
1214      600.48
1214      600.4911
1214      600.5016
1214      600.5127
1214      600.525
1214      600.5352
1214      600.5464
1214      600.557
1214      600.5682
1214      600.5793
1214      600.5909
1214      600.6022
1214      600.6137
1214      600.6245
1214      600.6355
1214      600.6462
1214      600.6577
1214      600.6693
1214      600.6796
1214      600.6907
1214      600.7015
1214      600.7142
1214      600.7242
1214      600.735
1214      600.7461
1214      600.7568
1214      600.7697
1214      600.7804
1214      600.7915
1214      600.8021
1214      600.8127
1214      600.8239
1214      600.8359
1214      600.8464
1214      600.8583
1214      600.8689
1214      600.8799
1214      600.8911
1214      600.9016
1214      600.9139
1214      600.9245
1214      600.9348
1214      600.946
1214      600.9569
1214      600.9681
1214      600.9808
1214      600.9911
1214      601.0015
1214      601.0129
1214      601.0237
1214      601.0356
1214      601.0465
1214      601.0581
1214      601.0697
1214      601.0803
1214      601.0909
1214      601.1021
1214      601.1142
1214      601.1246
1214      601.1356
1214      601.1464
1214      601.1572
1214      601.1683
1214      601.1797
1214      601.1904
1214      601.2017
1214      601.2128
1214      601.2247
1214      601.2355
1214      601.2461
1214      601.2587
1214      601.2679
1214      601.2794
1214      601.2908
1214      601.3022
1214      601.3125
1214      601.3252
1214      601.3353
1214      601.3465
1214      601.3579
1214      601.3687
1214      601.3802
1214      601.3899
1214      601.4016
1214      601.4142
1214      601.425
1214      601.436
1214      601.4472
1214      601.4575
1214      601.4682
1214      601.4798
1214      601.4945
1214      601.5048
1214      601.514
1214      601.5254
1214      601.536
1214      601.5473
1214      601.5577
1214      601.5682
1214      601.5792
1214      601.5909
1214      601.6032
1214      601.6142
1214      601.625
1214      601.6368
1214      601.6461
1214      601.6578
1214      601.6696
1214      601.6813
1214      601.6908
1214      601.7016
1214      601.7131
1214      601.7243
1214      601.7364
1214      601.7477
1214      601.7584
1214      601.7691
1214      601.7795
1214      601.7905
1214      601.8029
1214      601.8141
1214      601.8244
1214      601.8362
1214      601.8466
1214      601.8569
1214      601.8702
1214      601.8794
1214      601.8903
1214      601.9028
1214      601.9143
1214      601.9244
1214      601.9351
1214      601.9462
1214      601.9569
1214      601.9695
1214      601.9808
1214      601.9914
1214      602.0022
1214      602.0137
1214      602.0243
1214      602.0352
1214      602.046
1214      602.057
1214      602.0698
1214      602.0797
1214      602.0916
1214      602.1019
1214      602.1129
1214      602.1238
1214      602.1353
1214      602.1462
1214      602.158
1214      602.1702
1214      602.1803
1214      602.1912
1214      602.2018
1214      602.2131
1214      602.2252
1214      602.2347
1214      602.2458
1214      602.2572
1214      602.269
1214      602.2808
1214      602.2908
1214      602.3015
1214      602.3127
1214      602.3243
1214      602.335
1214      602.3466
1214      602.3575
1214      602.3698
1214      602.3808
1214      602.391
1214      602.4022
1214      602.414
1214      602.4254
1214      602.4363
1214      602.4469
1214      602.4575
1214      602.4688
1214      602.4796
1214      602.4905
1214      602.5029
1214      602.5126
1214      602.5236
1214      602.5364
1214      602.5462
1214      602.5573
1214      602.5684
1214      602.5793
1214      602.591
1214      602.6021
1214      602.6154
1214      602.624
1214      602.6354
1214      602.6463
1214      602.6578
1214      602.6682
1214      602.6798
1214      602.6912
1214      602.7017
1214      602.7148
1214      602.7247
1214      602.7359
1214      602.7461
1214      602.7573
1214      602.7683
1214      602.7792
1214      602.7904
1214      602.8015
1214      602.8139
1214      602.8241
1214      602.8353
1214      602.8463
1214      602.8569
1214      602.8686
1214      602.8812
1214      602.8916
1214      602.9026
1214      602.9136
1214      602.9236
1214      602.9362
1214      602.9459
1214      602.9569
1214      602.9696
1214      602.9807
1214      602.9911
1214      603.0021
1214      603.0135
1214      603.024
1214      603.0367
1214      603.0466
1214      603.0576
1214      603.0685
1214      603.0795
1214      603.0905
1214      603.1019
1214      603.114
1214      603.1247
441      603.1368
441      603.1487
441      603.1588
441      603.1686
441      603.1791
441      603.1915
441      603.2037
441      603.2152
441      603.2237
441      603.2367
441      603.2487
441      603.2578
441      603.2683
441      603.2793
441      603.2905
441      603.303
441      603.3137
441      603.3265
441      603.335
441      603.347
441      603.3597
441      603.369
441      603.3934
441      603.4014
441      603.4091
441      603.4166
441      603.4247
441      603.4362
441      603.4462
441      603.4571
441      603.4682
441      603.4791
441      603.4901
441      603.5018
441      603.5155
441      603.5256
441      603.5341
441      603.5458
441      603.5563
441      603.5674
441      603.5782
441      603.5903
441      603.601
441      603.6121
441      603.6232
441      603.634
441      603.645
441      603.6563
441      603.6672
441      603.6794
441      603.6902
441      603.7007
441      603.7117
441      603.7228
441      603.7349
441      603.7448
441      603.7567
441      603.7686
441      603.7781
441      603.7903
441      603.8005
441      603.8115
441      603.8235
441      603.835
441      603.8456
441      603.8564
441      603.8682
441      603.879
441      603.8898
441      603.9018
441      603.9136
441      603.9253
441      603.939
441      603.9497
441      603.9609
441      603.9713
441      603.9792
441      603.9896
441      604.001
441      604.0128
441      604.0234
441      604.0344
441      604.0453
441      604.0568
441      604.0684
441      604.0792
441      604.0901
441      604.1014
441      604.1122
441      604.1232
441      604.1343
441      604.145
441      604.1562
441      604.1676
441      604.1792
441      604.1907
441      604.2015
441      604.2122
441      604.2233
441      604.2343
441      604.2454
441      604.2563
441      604.2674
441      604.2798
441      604.2906
441      604.3011
441      604.312
441      604.3237
441      604.3342
441      604.3453
441      604.3572
441      604.3684
441      604.3792
441      604.3904
441      604.4012
441      604.4122
441      604.4233
441      604.4344
441      604.4454
441      604.4572
441      604.4683
441      604.4799
441      604.4904
441      604.5016
441      604.5127
441      604.5236
441      604.5347
441      604.5455
441      604.5564
441      604.5676
441      604.5794
441      604.5909
441      604.6019
441      604.6124
441      604.6236
441      604.6346
441      604.6453
441      604.6565
441      604.6685
441      604.6791
441      604.6902
441      604.7017
441      604.7122
441      604.7231
441      604.7341
441      604.7452
441      604.756
441      604.7672
441      604.7781
441      604.7903
441      604.8011
441      604.8119
441      604.8226
441      604.8337
441      604.8448
441      604.8571
441      604.8683
441      604.8786
441      604.8896
441      604.9008
441      604.9117
441      604.9227
441      604.9338
441      604.9448
441      604.9563
441      604.9667
441      604.9786
441      604.9897
441      605.0003
441      605.0113
441      605.0223
441      605.0334
441      605.0453
441      605.0565
441      605.0679
441      605.0784
441      605.0896
441      605.1005
441      605.1114
441      605.123
441      605.1335
441      605.1448
441      605.1559
441      605.1678
441      605.1785
441      605.1909
441      605.2006
441      605.2117
441      605.2227
441      605.2348
441      605.2455
441      605.2565
441      605.2674
441      605.2785
441      605.2896
441      605.3003
441      605.3115
441      605.3229
441      605.3336
441      605.3454
441      605.3565
441      605.3674
441      605.3784
441      605.3897
441      605.4001
441      605.4114
441      605.4226
441      605.433
441      605.4453
441      605.4564
441      605.4673
441      605.4784
441      605.49
441      605.5004
441      605.5115
441      605.5229
441      605.5336
441      605.5446
441      605.5558
441      605.5668
441      605.5786
441      605.5898
441      605.6006
441      605.6116
